Promt,promt in Russian,Category,Subcategory,Url
"Rice porridge, beautifully served on a plate","Рисовая каша, красиво поданная на тарелке",National cuisine,Cereals,https://avatars.dzeninfra.ru/get-zen_doc/167204/pub_5a91c97f79885e352ef015a1_5a91c9894bf161581e95afcf/scale_1200
Pearl barley porridge with mushrooms in a pot,Перловая каша с грибами в горшочке,National cuisine,Cereals,https://cdn.lifehacker.ru/wp-content/uploads/2023/03/112_1678884478-scaled-e1678884558889-1280x640.jpg
Guryev porridge,Гурьевская каша,National cuisine,Cereals,https://i0.wp.com/history-doc.ru/wp-content/uploads/2021/12/33.jpg?w=900&ssl=1
Wheat porridge with pumpkin,Пшеничная каша с тыквой,National cuisine,Cereals,https://media.istockphoto.com/id/520539669/de/foto/hirse-porrige-mit-k%C3%BCrbis-in-der-clay-sch%C3%BCssel-mit-kochl%C3%B6ffel.jpg?s=612x612&w=0&k=20&c=ngnHi48mXq1TO8yBTi8H6wFcpoUzztFrS-Y1z-NIhRw=
Semolina porridge with a slice of butter,Манная каша с кусочком сливочного масла,National cuisine,Cereals,https://images.gastronom.ru/fBGzMOmXQ9PiXeXkIiCSuhUMrIAIW1afiC5Cx6ez4v0/pr:article-cover-image/g:ce/rs:auto:0:0:0/L2Ntcy9hbGwtaW1hZ2VzLzI4N2ZjYTRhLWI4YjgtNDhjYS1hMjYzLTlhNDIwYTI1YTZlNi5qcGc.webp
Barley porridge with chicken in sour cream sauce,Ячневая каша с курицей в сметанном соусе,National cuisine,Cereals,https://sun9-59.userapi.com/impg/V922XVC1Ax-6p1KaKbySPaUPKVyKqshGaCpuiQ/2CxL_Ugv4Lk.jpg?size=512x341&quality=95&sign=6d1f1c1a930cf6447dc9672e8d30b1c2&type=album
Rice porridge with walnuts and raisins,Рисовая каша с грецкими орехами и изюмом,National cuisine,Cereals,https://bready.ru/upload/iblock/d99/d9900bcec96ccce1fa513e420a530583.jpg
Oatmeal porridge,Геркулесовая каша,National cuisine,Cereals,https://100foto.club/uploads/posts/2022-12/thumbs/1671087324_22-100foto-club-p-molochnaya-gerkulesovaya-kasha-35.jpg
Royal pearl porridge,Перловая царская каша,National cuisine,Cereals,https://cs14.pikabu.ru/post_img/big/2021/12/26/7/1640513319152050347.jpg
"Kuban red grape wine, poured in a glass","Вино кубанское красное виноградное, налиток в бокале",National cuisine,Alcoholic drinks,https://cdn.amwine.ru/upload/blog/28-03-2019/28-7.jpg
"Russian folk alcoholic drink, clear vodka, poured into a small glass","Русский народный алкогольный напиток, прозрачная водка, налита в маленькую рюмку",National cuisine,Alcoholic drinks,https://static27.tgcnt.ru/posts/_0/a3/a3471d556404885fd20f46bcc8dfd48e.jpg
"In a faceted Soviet glass, a white cloudy translucent moonshine is poured","В граненом стакане советском, налит белый мутный полупрозрачный самогон",National cuisine,Alcoholic drinks,https://www.amic.ru/images/news/news/432470_size1.jpg
Beer in a glass against the background of beer barrels,Пиво в бокале на фоне бочек пивных,National cuisine,Alcoholic drinks,https://cdn1.flamp.ru/0c930fb04cc3a248232924405f816e07.jpg
Mead brew drink with the addition of honey in a faceted glass,Напиток Медовуха бражка с добавлением меда в граненном стакане,National cuisine,Alcoholic drinks,https://i.pinimg.com/originals/de/33/9c/de339ca310cf1fdf76d7e566feb53986.png
"Alcoholic cherry drink, crushed cherries with honey in a beautiful curly glass","Напиток алкогольный вишняк, измельченная вишня с медом в красивом бокале фигурном",National cuisine,Alcoholic drinks,https://avatars.dzeninfra.ru/get-zen_doc/271828/pub_6590223c5c108b68ea9103c5_65902252438ebb09877a2744/scale_1200
"Traditional alcoholic drink - birch bark, fermented birch sap, translucent cloudy whitish liquid, poured in a beautiful curly glass","Напиток алкогольный традиционный - березовица, забродивший березовый сок, полупрозрачная мутная беловатая жидкость, налита в бокале красивом фигурном",National cuisine,Alcoholic drinks,https://cdn.food.ru/unsigned/fit/640/480/ce/0/czM6Ly9tZWRpYS9waWN0dXJlcy8yMDIzMDMxMy80SnRWM3YuanBlZw.jpg
"The traditional drink in Russia is bread wine polugar, a transparent drink in a faceted glass","Традиционный напиток на Руси - хлебное вино полугар, прозрачный напиток в граненой стопке",National cuisine,Alcoholic drinks,https://lk.rdshop.ru/upload/eee76a20d5.jpg
The traditional drink in Russia is ol - craft beer made from hop cones and wormwood in a beautiful beer glass with foam,Традиционный напиток на Руси ол - крафтовое пиво из хмельных шишек и полыни в красивом пивном бокале с пеной,National cuisine,Alcoholic drinks,https://profibeer.ru/upload/information_system_137/5/5/5/item_55576/item_55576.jpg
"Alcoholic drink cranberry Cranberry liqueur, poured into small curly glasses","Алкогольный напиток клюковка Ликёр из клюквы, налитый в маленькие рюмочки фигурные",National cuisine,Alcoholic drinks,https://avatars.mds.yandex.net/i?id=71fb36b3375dfe1db7bcc8ce82405ca6_l-5285345-images-thumbs&n=13
camel in the steppe,верблюд в степи,Fauna,Ungulates,https://avatars.mds.yandex.net/i?id=9fc919f113b03606f7efb317ed70caccec84b3f9-4753534-images-thumbs&n=13
donkey grazing near the village,осел пасется около дервни,Fauna,Ungulates,https://avatars.mds.yandex.net/i?id=dad1d856a986ee4d47eab4e22c3d4eab_l-9181720-images-thumbs&n=13
mare with foal,кобыла с жеребенком,Fauna,Ungulates,https://thumbs.dreamstime.com/b/ожеребится-ее-конематка-бе-ая-оша-ь-camargue-camargue-de-parc-регионарное-77851894.jpg
saiga in the steppe,сайгак в степи,Fauna,Ungulates,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Saiga_antelope_at_the_Stepnoi_Sanctuary.jpg/800px-Saiga_antelope_at_the_Stepnoi_Sanctuary.jpg
musk ox against the backdrop of snowy tundra,овцебык на фоне снежной тундры,Fauna,Ungulates,https://s9.travelask.ru/system/images/files/001/202/206/wysiwyg_jpg/www.carbonbrief.orgmusk-ox-a2d71b1cbf72ca269c468fe4be19ae19321bcf4b-1.jpg?1538738347
a herd of wild sheep in the steppe,стадо диких баранов в степи,Fauna,Ungulates,https://www.ohotniki.ru/upload/entities/2024/04/12/21/articlesImages/image/bd/83/48/65/8023d0541dc4c628c4d4311b5d73e6d1.jpg
mountain goats on the mountain slopes,горные козлы на склонах гор,Fauna,Ungulates,https://i3.wp.com/avatars.dzeninfra.ru/get-zen_doc/1626348/pub_6386b7b59f83722fc12bf090_6386ccba1dff58052d69c6f8/scale_1200?ssl=1
goat with kid,коза с козленком,Fauna,Ungulates,https://sun9-65.userapi.com/impg/nFb3sGJ90heyqoSkVg7vgnHvkl8aTTm3vko6vA/Ugz7oCjuu3I.jpg?size=512x384&quality=95&sign=8a9aa695ccf1ea754fbb4c9f3f7d7b8f&type=album
bison in a birch forest,бизон в березовом лесу,Fauna,Ungulates,https://cs13.pikabu.ru/post_img/big/2023/04/12/4/1681272505132684698.png
Oryol trotter in the winter village,орловский рысак в зимней деревне,Fauna,Ungulates,https://i.pinimg.com/736x/78/fa/7c/78fa7c6743346a20f69f9eab2913b107.jpg
autumn forest by the lake,осенний лес у озера,Flora,Deciduous plants,https://img.goodfon.ru/original/1366x768/1/69/priroda-osen-reka-les.jpg
maple tree in autumn,кленовое дерево осенью,Flora,Deciduous plants,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSO97E87UuWCi0ZSV3QcVZzSwzYkHI2m_r5_n9k-xiPYGgURuZ2GSw3Jf3vEnfjHjBNsa4&usqp=CAU
poplar grows along the path,тополь растет вдоль тропинки,Flora,Deciduous plants,https://avatars.mds.yandex.net/i?id=0764681ff8ba0b0233cf8a057ba2e5e3_l-12913927-images-thumbs&n=13
oak branch,ветка дуба,Flora,Deciduous plants,https://avatars.mds.yandex.net/i?id=3299eced852b17725a66f0af370b7f58d0655598-10414206-images-thumbs&n=13
maple leaves lie on the table,листья клена лежат на столе,Flora,Deciduous plants,https://img.freepik.com/premium-photo/leaves-various-types-maple-with-autumn-colors-wooden-table_332061-551.jpg?w=360
spring bird cherry,весенняя черемуха,Flora,Deciduous plants,"https://sun9-44.userapi.com/s/v1/ig2/mWZsxc4byNaYx0VB0yMFr62PHEpPT84qRxFN53dNCN5iN44Tz2d7ygJsMRU67ITOPUFeUAz4nvoWxtX3IrQUlFGj.jpg?quality=95&as=32x32,48x48,72x72,108x108,160x160,240x240,360x360,480x480,540x540,640x640,720x720,796x796&from=bu&u=JIODbkdFydLqtShZazKraxkT-BRB2SUAEIHfJhlGWB8&cs=604x604"
acacia branches,ветки акации,Flora,Deciduous plants,https://homex.ru/upload/medialibrary/6a1/6a1f3a6ffc7b3a923e4c6275940aaf6d.jpg
wild apple trees growing near the forest edge,дикие яблони растущие около лесной опушки,Flora,Deciduous plants,https://uznayvse.ru/images/stories/uzn_1396427332.jpeg
rowan tree in the garden with a Russian hut,дерево рябины в саду с русской избой,Flora,Deciduous plants,https://i.pinimg.com/736x/5a/80/9e/5a809e320a63cc13fe74b06a5a528d15.jpg
birch grove,березовая роща,Flora,Deciduous plants,https://avatars.mds.yandex.net/i?id=e1bbecaf74d7e45c418a60f620cc48d9_l-5877671-images-thumbs&n=13
Black snake in the grass,Черная змея в траве,Fauna,Reptiles,https://i.postimg.cc/SKXZm6Wf/810.jpg
Lizard sitting in the grass,Ящерица сидит в траве,Fauna,Reptiles,https://img.freepik.com/premium-photo/green-lizard-grass_78621-489.jpg?w=360
turtle in the hands of a little girl,черепаха в руках у маленькой девочки,Fauna,Reptiles,https://zoogalereya.ru/img/work/article/a_48_78.jpg
terrarium with Amur snake,террариум с амурским полозом,Fauna,Reptiles,https://avatars.mds.yandex.net/i?id=6d85cbcfb5a8cffeb164137fe586c80c7c6d6812-10414372-images-thumbs&n=13
a snake in the hands of a Russian naturalist,змея в руках у русского натуралиста,Fauna,Reptiles,https://avatars.mds.yandex.net/i?id=2f0143bc58fa0b82b3361ada16c82e5bc2227636-5222505-images-thumbs&n=13
turtle on the shore of a pond,черепаха на берегу пруда,Fauna,Reptiles,https://avatars.mds.yandex.net/i?id=1cf7e97ee172a74344573356fc7ff205eade3435-9038954-images-thumbs&n=13
black viper hiding in the grass,черная гадюка затаилась в траве,Fauna,Reptiles,https://pofoto.club/uploads/posts/2023-11/thumbs/1699277815_pofoto-club-p-bolotnie-zmei-36.jpg
red-eared turtle,красноухая черепаха,Fauna,Reptiles,https://frankfurt.apollo.olxcdn.com/v1/files/s73dlq1vxwwp1-KZ/image;s=600x0;q=50
sea ​​turtle swims in the sea,морская черепаха плывет по морю,Fauna,Reptiles,https://avatars.mds.yandex.net/i?id=69dc37b36d11385d35260b9ba7aa83ca9c9ebc32-5246120-images-thumbs&n=13
viper warms itself on the rocks,гадюка греется на камнях,Fauna,Reptiles,https://avatars.mds.yandex.net/i?id=d30a37acc9f5283b077b173c2c981c617e0414d2-12933567-images-thumbs&n=13
A Russian language teacher stands with a bouquet of chrysanthemums on the porch of a Soviet school.,Учительница по русскому языку стоит с букетом хризантем на крыльце советской школы.,Holidays,Professional holidays,https://i.postimg.cc/x8QgGBB6/820.jpg
An oilman in a hard hat stands in a flower field against the background of silhouettes of oil rigs.,"
Нефтяник в каске стоит в цветочном поле на фоне силуэтов нефтяных вышек.",Holidays,Professional holidays,https://i.postimg.cc/ZKTVWt8R/821.jpg
A smiling Russian chef stands with a pie and a bouquet of flowers.,Улыбчивый повар русской кухни стоит с пирогом и букетом цветов.,Holidays,Professional holidays,https://avatars.mds.yandex.net/i?id=a385e3e957834ff21291cb268c88a97fa8b13617-9233261-images-thumbs&n=13
Cosmonaut Yuri Gagarin stands in the background of space.,Космонавт Юрий Гагарин стоит на фоне космоса.,Holidays,Professional holidays,https://i.postimg.cc/RZYRpWj6/823.jpg
A bouquet of tulips lies on a stack of newspapers tied with a festive ribbon. In the background is a typewriter on an openwork tablecloth.,"Букет тюльпанов лежит на стопке газет, перевязанной праздничной лентой. На заднем плане стоит печатная машинка на ажурной скатерти.",Holidays,Professional holidays,https://avatars.mds.yandex.net/i?id=ed459ac71e7a0964f0b2fce1ad4115b01350821e-4284582-images-thumbs&n=13
"On a vast Russian field, a tractor driver waves his hand and plows the land on a combine harvester.",На бескрайнем русском поле тракторист машет рукой и вспахивает землю на комбайне.,Holidays,Professional holidays,https://avatars.mds.yandex.net/i?id=e7f38356f7f94a589a220f748e9f8ec2a65c0d38-9234089-images-thumbs&n=13
"Soviet postcard showing a girl \ - accountant, smiling affably, holding a bouquet of flowers and a calculator.","Советская открытка, на которой девушка-бухгалтер, приветливо улыбаясь, держит в руках букет цветов и калькулятор.",Holidays,Professional holidays,https://avatars.mds.yandex.net/i?id=e54e4b0601c8792cf41029732e655444364b4d00-5707291-images-thumbs&n=13
A man in a hard hat works at the AvtoVAZ machine-building plant. He is engaged in tightening large nuts.,На машиностроительном заводе «АвтоВАЗ» работает мужчина в каске. Он занимается затяжкой крупных гаек.,Holidays,Professional holidays,https://avatars.mds.yandex.net/i?id=11294e910d772326fce7bc83af9e0b6a7fc2c4ae-4494838-images-thumbs&n=13
"In a trolleybus factory, a welder connects parts and sparks fly in the air.","На троллейбусном заводе сварщик соединяет детали, и в воздухе разлетаются искры.",Holidays,Professional holidays,https://avatars.mds.yandex.net/i?id=b2c8376a74da3f614cfa1a1423d8638e7ba7081c-5386523-images-thumbs&n=13
